UtilizationOfUnsecuredLinesTotal,Age,CustomerLifeTime,NumberOfTime30_59DaysLateNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.136393716,34,6,0,0.472203706,7500,9,0,3,0,2
0.099661671,68,36,0,0.112485464,9458,24,0,1,0,0
0.559804206,74,35,0,0.480144748,10500,15,0,3,0,0
0.918469218,25,2,0,0.082833476,3500,4,0,0,0,0
1.152588556,53,10,2,0.375924815,5000,3,0,1,0,2
0.517034068,58,17,1,0.581952118,3800,15,0,2,0,1
0.95850415,61,18,0,0.811163566,3600,7,0,2,0,0
0.751453003,47,14,0,0.931218342,3750,9,0,1,0,0
0.151806565,31,5,0,0.513353817,4230,10,0,1,0,0
0.179906764,46,13,0,0.392342273,6450,15,0,2,0,0
0.190274258,55,19,0,0.165525486,9200,8,0,1,0,1
0.062671832,56,21,0,0.253379209,4068,6,0,1,1,1
0.9999999,39,11,0,0.072844828,2319,2,0,0,1,0
0.010061987,77,27,0,0.313738663,5953,12,0,1,0,0
0.469316626,42,9,0,0.380579993,12275,11,0,1,0,2
0.430062855,39,9,0,0.261417505,8648,10,0,1,0,0
0.021146103,46,13,0,0.202772964,7500,5,0,1,0,3
0.88475706,88,22,0,0.12572856,1200,1,0,0,0,0
0.580496596,46,14,1,0.039020843,4125,2,1,0,1,2
0.00016175,58,16,0,0.207079292,10000,14,0,2,0,2
0.083636927,42,10,0,0.008483853,3653,3,0,0,0,0
0.000933271,42,12,0,1.158199357,1554,8,0,2,0,1
0.134791198,45,9,0,0.244302279,2500,6,0,0,0,1
0.087057059,49,9,0,0.159090909,5939,4,0,0,0,2
0.094035006,62,21,0,1.352275717,3800,19,0,6,0,1
0.620864706,73,20,0,1.244522349,1140,8,0,0,0,0
0,80,29,0,0.000404204,2473,5,0,0,0,0
0.01311175,62,16,0,0.12843104,2950,6,0,0,0,2
0.957452127,42,8,0,0.715821045,4000,9,0,1,0,0
0.735304111,56,19,2,0.63662334,7000,8,0,1,0,1
0.345308793,44,12,0,0.545442425,22500,23,0,2,0,2
0.034977001,77,23,0,0.007884813,5833,2,0,0,0,1
0.615189503,39,8,0,0.266946611,3333,3,0,0,0,0
0.180960346,62,16,0,0.365908523,4000,4,0,1,0,0
0.9999999,46,15,0,0.443324061,2875,3,0,1,0,0
0.00552557,56,22,0,0.229648951,9200,8,0,2,0,2
0.573612641,54,17,0,0.706715547,6000,19,0,1,0,2
0.031914409,58,23,0,0.371357837,5250,13,0,2,0,1
0.202579113,48,11,0,0.165891705,20000,8,0,2,0,3
0.077164095,43,12,0,75,0,8,0,0,0,2
0.18280758,34,6,0,0.370786517,800,4,0,0,0,4
0.830893586,45,8,0,0.595936795,3100,7,0,0,0,0
0.9999999,22,1,0,0.003748438,2400,0,0,0,0,0
0.152742363,37,11,0,0.337777037,6000,10,0,2,0,0
0.008637982,69,22,0,0.192983918,12000,14,0,1,0,1
0.795528762,53,20,0,0.54931869,9833,9,0,2,0,3
1.023330556,62,20,2,0.314997212,5380,15,0,1,0,0
0.050929048,40,11,0,0.006665983,9750,6,0,0,0,3
0.07822872,49,15,0,2.322795341,600,6,0,1,0,3
0.154348475,48,16,0,0.398424481,6600,10,0,1,0,0
0.515463483,35,6,0,0.337666048,7000,12,0,2,0,0
0.115365195,56,24,0,0.098632813,7167,19,0,1,0,1
0.536435301,30,3,0,0.253071253,2848,3,0,0,0,0
0.188249951,45,14,0,0.223702999,6302,6,0,0,0,4
0.048859523,57,22,0,0.024435394,2700,9,0,0,0,2
0.286067011,43,14,0,0.645905421,2600,9,0,1,0,0
0.908018396,48,9,0,0.673044457,3553,4,0,2,0,2
0.441517453,64,18,0,0.284140969,4085,11,0,0,0,1
0.015099497,71,22,0,0.003713225,3500,4,0,0,0,0
0.19870203,37,10,1,0.682090626,4170,13,0,1,0,3
0.042473151,63,24,0,0.330827068,6250,14,0,2,0,1
0,23,1,0,0.082572794,2300,3,0,0,0,1
0.07202171,55,19,0,0.144684605,6800,8,0,1,0,1
0.330276446,60,17,0,0.189710026,11000,10,0,1,0,1
0.307843619,42,10,0,0.114966126,4870,4,1,0,2,2
0.170257726,28,4,0,0.276361819,2000,6,0,1,0,2
0.081716709,60,18,0,0.327311899,6033,21,0,1,0,1
0.023018779,67,16,0,0.091983746,8120,4,0,1,0,0
0.127798644,58,26,0,0.393688505,8333,18,0,1,0,0
0.64007771,30,4,0,0.24844369,5300,5,0,1,0,0
0,36,8,0,0.659146842,4875,9,0,2,0,0
0.386371779,44,8,0,0.340180772,6084,4,0,1,1,1
0.030106826,88,28,0,0.047840057,2800,16,0,0,0,0
0.008804663,54,16,0,0.000995223,10047,6,0,0,0,0
0.516080653,29,4,0,0.123799637,3852,7,0,0,0,1
0.033580857,64,19,0,0.825478435,3500,15,0,1,0,2
0,27,2,0,80,0,2,0,0,0,0
0.031374184,59,21,0,0.272291084,5001,18,0,1,0,1
0.9999999,51,17,1,0.707226507,3500,3,0,1,2,1
0.964993105,42,10,0,0.944381952,8000,20,0,1,0,1
0.000965285,54,15,0,0.477200683,4100,11,0,2,0,0
0.0598172,77,25,1,0.199974526,7850,11,0,1,0,0
0.006594783,58,18,0,0.213254593,6095,5,0,1,0,1
0,56,17,0,0.109471095,2438,4,0,0,0,0
0.662425394,73,22,0,0.401972706,7400,9,0,1,0,0
0.05364032,49,13,0,0.272711601,5800,7,0,2,1,0
0.023368161,44,12,0,0.29963951,6934,8,0,1,0,1
0.018445894,60,16,0,0.205086404,6133,6,0,1,0,2
0.655024914,42,8,0,0.739388466,7750,10,0,3,0,1
0.132098204,31,4,0,0.262787879,8249,9,0,2,0,0
0.041061212,31,4,0,0.463076513,3750,5,0,1,0,0
0.035986639,57,17,0,0.056697165,6666,4,0,0,0,0
0.020076263,44,18,0,0.644448536,5430,45,0,2,0,0
0.022399104,87,27,0,0.00319936,5000,6,0,0,0,0
0,36,9,0,1.034055728,2583,6,0,1,0,0
0.065732704,63,25,0,0.260139189,8333,7,0,3,0,0
0.014428056,56,22,0,2.836517104,2250,21,0,4,0,1
0.924469666,57,19,2,0.395762818,7976,10,0,1,1,0
0.27943418,60,16,0,0.481444198,14900,12,0,4,0,0
0,70,33,0,0.132515494,15650,16,0,1,0,1
0.594259161,59,20,0,0.309448425,6000,6,0,3,0,0
0.044599009,55,18,3,0.255261634,5178,14,0,1,0,2
0.004769078,46,11,0,0.299951346,12331,16,0,4,0,4
0.571148464,50,18,0,0.554164493,5750,7,0,1,0,3
0.159752176,51,10,0,0.099388126,6046,4,1,0,0,3
0.06541562,55,21,0,0.472800857,8400,14,0,2,0,0
0.099530805,80,36,0,0.082131124,7000,7,0,1,0,0
0.024747938,50,19,0,0.264210331,5400,12,0,1,0,0
1.006726661,59,19,1,0.372852069,10416,8,0,2,0,2
0.153219234,64,25,0,0.487686803,4750,25,0,1,0,0
1.010928962,52,15,2,0.363106149,6000,6,0,1,0,0
0.025151602,55,23,0,1.1143809,1800,12,0,1,0,0
0.126309142,35,9,0,0.269416965,4750,6,0,1,0,0
0.134977169,77,27,0,0.013263666,4975,2,0,0,0,1
0.250981469,42,9,0,0.092173622,5966,9,0,1,0,2
0.852295409,25,2,0,0.017130621,1400,2,0,0,0,0
0.252812924,41,8,0,0.535558464,4583,7,0,2,0,2
0.9999999,53,13,0,0.157876594,2900,7,0,0,0,1
607,34,8,0,0.904698434,3000,8,0,2,0,0
0.569604993,37,8,1,0.456565208,4500,7,0,3,0,0
0.449110178,77,27,0,0.91959799,795,5,0,0,0,0
0.025408348,70,35,1,0.056185125,10500,22,0,0,0,0
0.029873322,47,12,0,0.622036262,5018,7,0,2,0,2
0.013435939,53,21,0,0.379662034,10000,21,0,1,0,1
0.321669583,32,4,0,0.043279531,7000,3,0,0,0,2
0.143843282,58,19,0,0.307682572,7900,12,0,1,0,4
0.739344075,56,16,0,0.604073661,3583,7,1,3,0,0
0.161736522,40,9,0,0.134668636,10833,5,0,1,0,3
0.499588245,55,22,0,0.423650087,5166,6,0,2,0,0
0.115396676,55,12,0,0.166403536,3166,7,0,0,0,0
0.092490617,30,6,0,0.753082306,3000,6,0,1,0,0
0.01146892,80,28,0,0.002096986,3814,3,0,0,0,0
0.531043649,49,18,0,0.388374676,8102,8,0,1,0,1
0.355433936,70,35,0,0.865562234,6820,20,0,3,0,0
0.198166916,57,21,0,0.788986718,6700,20,0,2,0,0
0.586675087,34,8,0,0.380167994,9166,5,0,2,0,4
0.054190223,44,11,0,0.543608676,6500,7,0,3,0,3
0.483474196,72,26,0,0.520752321,12600,23,0,4,0,0
0.056763542,46,13,0,0.198984693,13000,5,0,1,0,0
0.087649609,47,14,0,0.081981782,4500,10,0,0,0,1
0.342706188,77,28,0,0.091442282,3750,7,0,0,0,0
0.336812714,67,31,0,3172,0,11,0,1,0,0
0.61433944,58,13,0,0.530834145,6161,8,0,1,0,0
0.065031209,48,14,1,0.274778018,12500,13,0,3,0,0
0.00074764,56,15,0,1.189378758,997,5,0,1,0,0
0.527431965,59,18,0,0.548663936,5126,14,0,2,0,0
0.736625514,39,11,0,0.121077478,3600,5,2,0,0,0
0.984001333,44,11,1,0.155610803,8848,4,0,2,0,1
0.9999999,23,1,0,0.014616322,820,1,0,0,0,0
0.515890128,46,17,0,0.126199887,7083,12,0,0,0,0
0.06460051,46,16,2,0.16945646,10633,7,0,2,0,1
0.232020337,41,11,0,0.374365721,5320,11,0,2,0,0
0.207923583,32,7,0,0.124218945,4000,11,0,0,0,0
0.9999999,51,14,0,0.043626449,4400,10,0,0,0,2
0.014587949,58,24,0,0.394160584,17261,16,0,4,0,3
0.022096288,89,43,0,0.848625491,2800,11,0,1,0,0
0.001872551,84,40,0,0.006382436,3916,9,0,0,0,0
0.014066376,82,38,0,0.010969876,5742,18,0,0,0,0
0.086554996,61,16,0,0.469135802,3401,7,0,1,0,0
0,60,23,0,0,6479,7,0,0,0,2
0.051836437,41,12,0,0.211573237,9400,17,0,2,1,3
0.080852231,78,32,3,0.189578334,5833,7,0,2,0,0
0.012127005,44,11,1,0.115251772,5500,23,0,1,0,3
0.753172854,54,14,0,0.397959184,12249,7,0,2,0,3
0.737320321,59,20,6,0.517126842,9633,11,1,3,1,0
0.9999999,53,12,0,0.285213121,5700,1,0,1,0,0
0.096080664,61,20,0,0.370696031,12168,6,0,2,0,0
0.007079402,69,32,0,0.278694341,5636,13,0,1,0,1
0,40,10,0,0.160668078,4250,5,0,0,0,2
0.001495178,56,22,1,0.63278907,3000,14,0,1,0,1
0.02855074,41,11,0,0.253774623,10000,16,0,2,0,3
0.222093723,61,23,1,0.034310384,4400,11,1,0,0,1
0.038598016,29,3,0,0.498207885,3068,12,0,1,0,0
0.74245151,54,15,0,0.527340444,5906,12,0,1,0,0
0.18345543,53,12,0,0.434857213,8158,11,0,2,0,1
0.023090807,47,15,0,0.004570776,7000,4,0,0,0,2
0.765646871,52,19,0,0.485897894,2800,8,0,1,0,0
0.02094855,51,15,0,0.185985121,4166,5,0,1,0,0
0.034575042,69,21,0,0.073240845,8000,11,0,0,0,1
0,54,16,1,0.192406582,11667,16,0,1,1,0
0.067531365,35,7,0,0.314350797,3950,7,0,1,0,0
0.076477953,43,10,0,0.607059646,8583,8,0,3,0,0
0.0879956,61,15,0,0.017327557,3000,3,0,0,0,0
0.104831234,45,14,0,0.270051933,3465,6,0,1,0,1
0.0171463,52,18,0,0.698274472,6200,18,0,4,0,0
0.011013317,56,21,0,0.00139972,5000,3,0,0,0,0
0.356490536,65,19,0,0.630673865,5000,5,0,1,0,0
0.595395924,58,19,1,0.516173434,10170,16,0,1,0,1
1.076021376,29,5,1,0.134746102,2500,3,0,0,0,0
0.349358941,63,17,2,0.655781704,17883,15,0,3,0,0
0.103689631,47,16,0,0.209775196,7917,5,0,2,0,2
0.905742024,46,15,0,0.970210161,4900,5,0,1,0,3
0.037981009,25,2,0,0.00079968,2500,3,0,0,0,0
0.0918004,45,11,0,0.151566882,8200,5,0,1,0,0
0.128419399,50,11,0,0.217294371,12558,9,0,1,0,0
0.015844847,63,18,0,2.478224355,8334,8,0,2,0,0
0.055640513,23,1,0,14,0,6,0,0,0,0
0.996920003,43,9,3,0.449763665,8250,9,0,2,0,0
1.039973351,41,8,0,370,0,5,0,0,1,0
0.273091226,49,15,1,0.446516677,10133,18,0,2,0,2
0.746725327,53,16,0,0.503758613,9577,6,0,2,0,3
0.169581499,36,10,0,0.294493664,8916,8,0,3,0,3
0.001987664,52,19,0,0.311901137,11166,11,0,1,0,0
0.122681681,55,22,0,0.329425961,5800,13,0,1,0,2
0.120723344,51,20,0,0.409258985,6760,18,0,2,1,1
0,70,24,0,0.00419958,10000,7,0,0,0,0
0,83,35,0,0.008568368,2800,5,0,0,0,1
0.11552199,32,7,0,0.150749803,3800,19,0,0,0,0
0.19282215,47,9,0,0.281671833,10000,5,0,1,0,0
0.323431608,62,16,0,0.130512408,5600,13,0,0,0,1
0.819518484,53,19,0,0.676852631,10700,10,0,4,0,0
0.623405031,58,14,1,0.306711661,5333,8,0,1,0,2
0.64773812,50,12,0,0.62773569,4751,8,0,1,0,2
0,72,31,0,0.086699119,7600,12,0,0,0,0
0.393700549,55,15,0,0.902020977,7817,15,0,3,0,0
0.572611041,44,11,0,0.341447511,4600,10,0,1,0,2
0,57,22,0,0.813995002,2800,8,0,3,0,0
0.290903032,28,3,0,0.691478261,5749,5,0,2,0,0
0.169679775,48,18,0,0.14400144,11110,12,0,1,0,1
0.002487764,50,10,0,0.000827301,4834,4,0,0,0,0
0.173366316,37,9,0,0.365515968,5416,10,0,1,0,4
0.515682221,80,23,1,0.552329009,6783,8,0,2,0,0
0.285140186,79,35,0,0.413717257,5000,10,0,1,0,1
0.003225702,54,16,0,0.143971206,5000,10,0,0,0,0
0.543777986,40,10,0,0.286669583,16000,9,0,2,0,2
0.793688252,33,5,0,0.224755049,5000,4,0,0,0,2
0.169420568,90,29,0,1.351282051,3119,13,0,4,0,0
0.608757464,39,9,1,0.187022153,5100,9,0,0,0,4
0.007247781,38,7,0,0.00128164,3120,2,0,0,0,2
0.799819556,72,29,0,0.609796734,3000,6,0,1,0,0
0.605939406,63,21,2,0.187148594,4979,4,0,1,0,3
0.278644309,42,11,0,0.251854241,3100,13,0,0,0,2
0.620854397,43,9,0,0.3665786,9083,11,0,3,0,2
0.551363242,43,14,2,0.264998286,5833,5,1,1,0,0
0.471076446,61,22,0,0.637578402,7333,7,0,1,0,2
0.054498815,61,24,0,0.21236808,5400,7,0,1,0,1
0.158555815,41,10,0,0.460923179,6000,17,0,2,0,2
0.936320577,54,22,1,0.493483307,5600,15,0,2,0,1
0.739577384,54,20,1,0.165077889,4300,5,1,0,0,0
0.190563851,39,9,1,0.197183099,2200,13,0,0,0,0
0.532394484,59,14,1,1.019122121,2300,10,0,1,0,1
0.031808009,60,16,0,0.470189218,2800,7,0,0,0,0
0.487992928,39,7,0,0.417723333,13958,8,0,2,0,2
0.017210592,74,26,0,0.00300487,9650,8,0,0,0,0
0.067128761,77,26,0,0.172413793,4900,8,0,0,0,0
0.598857163,60,20,0,2.526061257,1860,10,0,4,0,0
0.039538574,63,27,0,0.408121827,3939,11,0,1,0,1
0.150799887,57,22,2,0.250828904,19000,19,0,2,1,2
0.498150432,45,11,3,0.363514868,2992,8,0,0,0,0
0.253963843,66,26,0,0.047940412,20003,6,0,0,0,1
0.475940641,57,18,0,0.674816626,3680,7,0,1,0,1
0.020521144,48,11,2,0.251976002,10500,11,0,2,0,0
0.754163891,26,2,0,0.101327434,2259,3,0,0,0,0
0.245601949,46,13,0,0.30183763,14583,13,0,1,0,2
0.008026546,31,5,0,0.184331255,8500,4,0,1,0,0
0.941352037,65,18,3,0.623775483,3776,12,0,1,0,1
0.004571298,35,7,0,1.299791449,1917,6,0,2,0,0
0.385797777,66,16,1,0.144939874,9396,6,0,1,0,1
0.258442519,71,26,0,0.071770335,13166,9,0,0,0,0
0.580451629,33,8,0,5.836206897,231,7,0,0,0,3
0.009274768,75,26,0,0.005235602,2100,3,0,0,0,0
0.176321541,49,12,0,0.607173725,6941,13,0,2,0,1
0.452448793,41,8,0,0.573754535,11300,11,0,4,0,2
0,24,2,1,0.5921522,840,3,1,0,0,0
0.074403627,57,22,0,0.16063622,10750,6,0,1,0,3
0.9999999,30,5,0,0.1549217,1787,2,1,0,1,0
0.33325228,56,22,1,0.747720365,1973,11,1,1,0,0
0.202321641,38,12,0,0.773040254,3775,21,0,1,0,2
0.149992925,46,12,0,0.509177916,14000,5,0,1,0,1
0.9999999,58,17,1,0.374720358,2681,8,1,1,0,0
0.082793763,27,3,0,0.278573359,3700,13,0,0,0,0
0.172259536,49,17,0,0.120496466,5800,7,0,0,0,3
0.004712553,55,17,0,0.25244858,8167,12,0,2,0,0
0.9999999,35,5,1,0.295970918,3300,5,0,0,0,4
0.031934454,41,13,1,0.015348123,7166,10,0,0,0,3
0.0838272,67,18,0,0.39661667,14600,9,0,3,0,0
0.117024953,53,17,0,0.310489002,5500,7,0,1,0,0
0.155640955,67,17,0,0.54713197,2492,8,0,1,0,0
0.006446907,43,13,0,0.131149125,10346,8,0,1,0,1
0.094307465,56,14,0,0.721245701,5233,10,0,2,0,0
0.9999999,32,6,0,0,2457,0,0,0,0,0
0.9999999,64,25,0,0.105973025,4670,4,0,0,0,0
0.683469412,52,18,0,0.034801823,7240,5,0,0,0,1
0.411226552,37,10,0,0.915816837,5000,6,0,2,0,0
0.111452119,36,7,0,0.208030623,12800,9,0,2,0,0
0.094875683,51,17,2,0.32412808,8400,15,0,4,0,5
0.623413584,57,15,0,0.379248198,3883,5,0,1,0,2
0.966838032,54,16,4,0.52427094,10732,11,1,3,1,1
0,50,12,0,0.088182364,5000,3,0,0,0,0
0.218174826,41,12,0,0.096797461,6931,5,0,0,0,3
0.190184049,34,5,0,0.641926637,5833,6,0,2,0,2
0.108780844,51,18,0,0.024783147,4841,3,1,0,0,2
0.314815333,68,31,0,0.35740018,6661,15,0,0,0,0
0.054144398,52,14,0,0.009138802,9300,4,0,0,0,3
0.211889245,41,14,0,0.760209939,6096,15,0,5,0,2
0.9999999,55,14,0,0.35998796,19933,6,0,3,0,2
0.480030521,78,31,0,0.278704236,5216,10,0,2,0,0
0.069850462,52,12,0,0.50879567,2216,12,0,1,0,0
0.9999999,66,18,0,0.046317894,3000,1,0,0,0,0
0.001499963,45,9,0,0.156587473,8333,3,0,0,0,0
0.038153313,61,26,0,0.089775177,6493,12,0,1,0,0
0,72,21,0,0,2282,3,0,0,0,0
0.198773966,60,18,0,0.399766706,6000,6,0,2,0,1
0.282359888,57,22,0,0.744945568,4500,17,0,2,0,0
0.068179339,86,36,1,0.326826017,10500,15,0,1,0,0
0.136539712,52,13,0,0.574141953,3000,13,0,2,0,0
0.020082999,68,31,0,1253,1,9,0,1,0,0
0.169713366,62,27,1,0.07229657,6500,14,0,0,0,0
0.352129246,54,19,0,0.513290559,12000,18,0,2,0,1
0.924307569,47,12,0,0.031740575,8726,2,0,0,0,1
0.013354503,62,16,0,0.004368508,10300,9,0,0,0,0
0.011085292,43,13,0,0.242615791,8700,8,0,2,0,2
0.709771849,41,13,1,0.153598281,9309,6,0,0,0,0
0.658780407,38,9,0,0.274847307,1800,5,0,0,1,1
0.00079984,49,16,0,0,6000,2,0,0,0,4
0.014556734,80,38,0,0.129589877,8850,20,0,2,0,0
0.075899572,55,18,0,0.114760403,13000,13,0,1,0,1
0.523748921,60,19,0,0.737732657,6500,4,0,2,0,0
0.499659168,26,2,1,0.050059242,3375,5,0,0,1,0
0.268303522,28,3,0,0.299589359,5600,6,0,0,0,0
0.005714137,45,14,0,0.320887361,6400,15,0,3,0,0
0.806908568,44,14,1,0.03189681,10000,6,0,0,0,3
0.077425508,35,6,0,0.285969898,9500,7,0,1,0,0
0,44,11,0,0.374708748,4720,6,0,3,0,0
0.665762034,48,12,0,0.064970468,2200,4,0,0,0,0
0.000399973,36,6,0,0.304517387,9230,6,0,2,0,4
0.636416505,73,30,0,0.110686758,14400,8,0,0,0,0
0.068420523,68,27,0,0.387617981,6250,8,0,2,0,0
0.136796441,35,8,0,0.028951487,3833,6,0,0,0,0
0.37105538,57,26,1,0.41322314,3750,25,0,1,0,1
0.432942038,45,12,0,0.442991732,5200,9,0,1,0,0
0,34,8,0,0.23806355,6010,3,0,1,0,0
0.008623922,53,11,0,0.28247673,4941,4,0,1,0,0
1.018174451,46,11,3,0.594296824,10800,9,0,3,0,1
0.435129741,49,12,0,6,0,1,0,0,0,0
0.057837686,50,11,0,0.502877143,16856,11,0,2,0,1
0.019363723,65,17,0,0.361736708,4306,10,0,2,0,2
0.089656104,27,4,0,0.861896839,600,17,0,0,0,0
0.015549223,77,29,1,0.002454322,3666,3,0,0,0,0
0.119052027,52,11,0,0.131024634,2800,2,0,0,0,0
0.392085729,54,22,0,0.530090791,7709,21,0,1,0,1
0.189768581,31,5,0,0.236152769,5000,4,0,0,0,0
0.9999999,45,12,0,0.317052271,1166,3,0,0,0,2
0.163307397,51,21,2,0.56267566,14231,17,0,4,0,2
0.022296924,70,30,0,0.004999,5000,7,0,0,0,0
0.08477737,62,17,0,0.299223712,4250,16,0,1,0,2
0.11277582,74,28,0,0.315894702,3000,10,0,0,0,1
0.272244182,56,14,0,0.411311974,11173,7,0,1,0,1
0.193467755,40,8,0,0.244377811,2000,7,0,0,0,0
0.296470353,55,19,0,0.206317473,2500,6,0,0,0,0
0.039864874,46,14,0,0.105613983,6750,6,0,0,0,0
0,59,19,0,1.007646095,3661,9,0,3,0,0
0,48,17,0,0.332483376,20000,7,0,3,0,3
0.23687233,44,10,0,1.370223371,10833,18,0,12,0,2
0.223238838,49,13,0,0.273786934,7377,6,0,2,0,2
0.615505723,48,10,0,0.429212952,8461,8,0,2,0,3
0.033263985,52,21,0,0.330343126,8917,12,0,1,0,3
0.485917002,73,33,0,0.466880914,5600,7,0,2,0,0
0.729074954,33,4,0,0.243190661,3083,3,0,0,0,0
0.028457783,59,18,0,0.222227513,21000,11,0,1,0,1
0.030043109,78,35,0,0.069155141,6000,8,0,0,0,1
0.431048544,28,3,0,0.109659732,6200,12,0,0,0,0
0.010694147,66,20,0,0.001714122,10500,5,0,0,0,0
0,47,12,0,0.184274438,3293,4,0,0,0,3
0.0176934,37,7,0,0.208153062,10400,8,0,2,0,0
0.9999999,56,20,1,0.561086798,5483,2,2,1,0,1
0.01659917,61,19,0,0.730107957,2500,4,0,1,0,0
0.018058866,79,43,1,0.393827429,4600,23,0,2,0,0
0.816112758,45,15,0,0.315190568,7293,8,0,1,0,3
0.076043267,42,10,0,1.584415584,1000,9,0,0,0,0
0.366481676,52,11,1,0.352696108,8400,5,0,2,0,2
0.005621756,62,20,0,0.090022936,1743,5,0,1,0,0
0.032768527,42,13,1,0.234147154,12000,9,0,1,0,3
0.873778401,39,9,1,0.736137267,4778,12,0,2,0,5
0.265801591,57,21,0,0.51669799,6916,4,0,2,0,1
0.9999999,72,16,1,0.00709929,10000,1,0,0,0,0
0.614990801,34,6,1,0.545892556,4150,11,0,1,0,1
0.197578226,58,21,0,0.436113236,2613,4,0,1,0,1
0.453194851,41,10,0,0.146419952,4971,8,0,0,0,3
0.330406782,58,23,0,0.442259911,9256,13,0,2,0,1
0.9999999,43,13,0,0.773462783,2471,8,0,1,0,3
0.857071464,46,11,0,0.136636303,4500,6,0,0,0,1
0.624806611,58,25,0,0.382843876,15935,14,0,4,0,1
0.419454056,40,10,0,1.31407206,1470,5,0,1,0,0
0.032948353,79,28,0,0.006549466,2900,3,0,0,0,0
0.008319153,64,28,0,0.553689262,5000,12,0,2,0,0
0.01063698,30,6,0,0.133660761,5700,6,0,0,0,0
0.027152621,67,29,0,0.414938756,12490,13,0,2,0,0
0.022081182,80,28,0,0.34808775,5150,6,0,1,0,0
0.235740177,34,6,0,0.397900525,4000,4,0,1,0,1
0.132457596,60,22,1,0.489747206,9216,14,0,3,0,0
0.129891757,38,7,1,0.134934498,4579,4,1,0,1,1
0,34,6,0,0.10074791,2272,4,0,0,0,0
0,57,18,1,0.194875534,9600,7,0,1,0,0
0.050798153,46,14,0,0.288871113,10000,4,0,2,0,1
0.034570194,52,18,0,0.348130374,5000,5,0,2,0,5
0.374329792,50,12,0,1.635401353,3400,7,0,2,0,0
0.038077596,52,15,0,0.510443308,4691,10,0,2,0,0
0.201323746,54,18,2,0.69583778,936,3,0,0,0,4
0.061337917,52,17,0,0.025871766,8000,12,0,0,0,3
0.489012759,47,15,0,0.398511974,4300,17,0,2,0,0
0.063507658,41,9,0,0.521154079,8248,5,0,2,0,3
0.03223914,42,9,0,0.005632423,8166,5,0,0,0,0
0.002167155,76,32,0,0.000588166,8500,8,0,0,0,1
0.9999999,51,18,0,0.237369461,3542,1,1,0,1,0
0.168471369,63,18,0,0.580920954,6666,9,0,2,0,2
0.273169174,51,21,0,0.317736082,12950,19,0,2,0,1
0.00922281,59,21,0,1411,0,11,0,1,0,0
0.049563287,50,12,0,0.177001855,12400,7,0,1,0,3
0.856721025,53,19,0,0.785577841,2093,4,0,1,0,0
0.33878935,71,32,0,0.309343104,3820,13,0,1,0,0
1.016332789,56,22,2,0.228242016,9800,5,1,1,0,3
0.416768939,51,20,0,0.51621197,7000,11,0,2,0,3
0.763525909,52,18,0,0.416124425,6300,13,0,1,0,3
0.006435995,53,14,0,0.000529381,17000,11,0,0,0,2
0.17822085,36,7,0,0.040787623,4265,4,0,0,0,0
0.183575948,75,30,1,0.522442034,4700,10,0,1,0,0
0.837346661,45,9,4,1648,0,4,0,1,1,2
0.143856144,21,0,0,0.004535147,881,1,0,0,0,0
0.943197532,83,37,0,1.285833333,2399,11,0,1,0,0
0.25542223,46,10,0,0.074196511,5444,3,0,0,0,0
0.114638882,61,21,0,0.047588913,7900,6,0,0,0,3
0.002049966,78,36,0,0.00052597,7604,5,0,0,0,0
0.795716519,33,6,0,0.507641765,7000,5,0,1,0,4
0.056169681,60,16,0,0.011230086,3828,2,0,0,0,4
0.000345281,79,24,0,0.00198895,4524,10,0,0,0,0
0.9999999,42,9,0,2.596403596,1000,6,0,1,0,4
0.221893748,41,9,0,0.234956012,8524,4,0,1,0,0
0.482437167,65,28,0,0.667866427,5000,10,0,1,0,0
0.580170991,47,12,0,0.553921569,2651,4,0,1,0,1
0,47,12,0,0.418501313,4950,8,0,2,0,3
0.9999999,44,14,0,0.426568971,9416,5,0,2,0,1
0.9999999,33,7,0,0.323335333,5000,5,0,1,0,2
0.014604879,45,11,0,0.005142269,2916,8,0,0,0,0
0.004966501,62,21,0,0.417821435,5700,10,0,1,0,0
0.174892724,63,17,0,0.20795107,2942,6,0,0,0,0
0.50524109,80,31,0,0.051637979,1800,3,0,0,0,0
0.004333189,90,27,0,0.792041592,5000,5,0,2,0,0
0,48,11,0,0.330040954,4150,8,0,1,0,1
0.429451411,41,9,0,0.360661698,5500,8,0,1,0,2
0.818795188,69,24,0,0.309538359,18000,11,0,1,0,0
0.9999999,45,11,1,15325,0,2,0,0,1,0
0,54,14,0,0,20000,1,0,0,0,1
0.053727306,40,9,0,0.602077364,8375,6,0,2,0,0
0.086028693,56,22,0,9.6159601,400,18,0,3,0,0
0.189060974,33,6,0,0.14557425,4100,7,0,0,0,0
0,51,16,0,0.149462634,4000,3,0,1,0,1
0.442935727,40,9,0,0.456308326,8250,19,0,4,1,0
0.03996351,66,16,0,0.087945603,20000,7,0,1,0,0
0.990502374,36,7,2,0.59707113,4779,11,0,2,0,2
0,50,11,0,0.49490835,5400,4,0,2,0,1
0.160167966,47,10,0,0.00369174,6500,2,0,0,0,1
0,57,19,0,0.3792495,8500,4,0,2,0,3
